date,longitude,latitude,city,state,dnr_zero,population,abbr
2012,-112.37,33.63,Surprise,Arizona,Reported 0 in at least 1 quarter,120793,AZ
2012,-92.02,30.22,Lafayette,Louisiana,Reported 0 in at least 1 quarter,122852,LA
2012,-104.97,39.87,Thornton,Colorado,Reported 0 in at least 1 quarter,123115,CO
2012,-96.82,33.15,Frisco,Texas,Reported 0 in at least 1 quarter,123205,TX
2012,-80.27,26.27,Coral Springs,Florida,Reported 0 in at least 1 quarter,125021,FL
2012,-91.67,41.98,Cedar Rapids,Iowa,Reported 0 in at least 1 quarter,128401,IA
2012,-76.35,37.03,Hampton,Virginia,Reported 0 in at least 1 quarter,137905,VA
2012,-78.78,35.79,Cary,North Carolina,Reported 0 in at least 1 quarter,141016,NC
2012,-88.15,41.75,Naperville,Illinois,Reported 0 in at least 1 quarter,142840,IL
2012,-80.15,26.01,Hollywood,Florida,Reported 0 in at least 1 quarter,145313,FL
2012,-77.05,38.8,Alexandria,Virginia,Reported 0 in at least 1 quarter,145892,VA
2012,-76.15,43.05,Syracuse,New York,Reported 0 in at least 1 quarter,145934,NY
2012,-121.66,36.68,Salinas,California,Reported 0 in at least 1 quarter,154413,CA
2012,-121.37,38.41,Elk Grove,California,Reported 0 in at least 1 quarter,156344,CA
2012,-80.3,26.01,Pembroke Pines,Florida,Reported 0 in at least 1 quarter,159744,FL
2012,-117.59,34.11,Rancho Cucamonga,California,Reported 0 in at least 1 quarter,169276,CA
2012,-92.29,34.75,Little Rock,Arkansas,Reported 0 in at least 1 quarter,196055,AR
2012,-117.44,34.09,Fontana,California,Reported 0 in at least 1 quarter,200874,CA
2012,-93.75,32.53,Shreveport,Louisiana,Reported 0 in at least 1 quarter,202164,LA
2012,-93.61,41.6,Des Moines,Iowa,Reported 0 in at least 1 quarter,207400,IA
2012,-121.99,37.55,Fremont,California,Reported 0 in at least 1 quarter,218927,CA
2012,-81.1,32.08,Savannah-Chatham Metropolitan,Georgia,Reported 0 in at least 1 quarter,231285,GA
2012,-80.28,25.86,Hialeah,Florida,Reported 0 in at least 1 quarter,233107,FL
2012,-111.84,33.31,Chandler,Arizona,Reported 0 in at least 1 quarter,242721,AZ
2012,-82.63,27.75,St. Petersburg,Florida,Reported 0 in at least 1 quarter,248340,FL
2012,-85.14,41.08,Fort Wayne,Indiana,Reported 0 in at least 1 quarter,256625,IN
2012,-83.56,41.66,Toledo,Ohio,Reported 0 in at least 1 quarter,286020,OH
2012,-82.46,27.95,Tampa,Florida,Reported 0 in at least 1 quarter,350758,FL
2012,-80.19,25.76,Miami,Florida,Reported 0 in at least 1 quarter,414327,FL
2012,-78.64,35.78,Raleigh,North Carolina,Reported 0 in at least 1 quarter,420594,NC
2012,-84.39,33.75,Atlanta,Georgia,Reported 0 in at least 1 quarter,437041,GA
2013,-87.82326,42.588081,Kenosha,Wisconsin,Reported 0 in at least 1 quarter,100418,WI
2013,-96.995929,33.047224,Lewisville,Texas,Reported 0 in at least 1 quarter,100710,TX
2013,-81.947858,28.044192,Lakeland,Florida,Reported 0 in at least 1 quarter,100725,FL
2013,-80.0855,42.129822,Erie,Pennsylvania,Reported 0 in at least 1 quarter,100814,PA
2013,-84.37908,33.924832,Sandy Springs,Georgia,Reported 0 in at least 1 quarter,101180,GA
2013,-74.393568,40.526793,Edison Township,New Jersey,Reported 0 in at least 1 quarter,101316,NJ
2013,-90.576021,41.538262,Davenport,Iowa,Reported 0 in at least 1 quarter,101834,IA
2013,-80.053188,26.714394,West Palm Beach,Florida,Reported 0 in at least 1 quarter,102510,FL
2013,-117.372817,34.100323,Rialto,California,Reported 0 in at least 1 quarter,102520,CA
2013,-105.27924,40.015742,Boulder,Colorado,Reported 0 in at least 1 quarter,102828,CO
2013,-80.008588,32.877321,North Charleston,South Carolina,Reported 0 in at least 1 quarter,103324,SC
2013,-98.500987,33.908302,Wichita Falls,Texas,Reported 0 in at least 1 quarter,104514,TX
2013,-96.732968,32.960741,Richardson,Texas,Reported 0 in at least 1 quarter,104577,TX
2013,-80.005201,35.955363,High Point,North Carolina,Reported 0 in at least 1 quarter,107261,NC
2013,-102.375169,31.849131,Odessa,Texas,Reported 0 in at least 1 quarter,108265,TX
2013,-97.677217,30.509042,Round Rock,Texas,Reported 0 in at least 1 quarter,108577,TX
2013,-82.799747,27.965582,Clearwater,Florida,Reported 0 in at least 1 quarter,108908,FL
2013,-111.938757,40.607404,West Jordan,Utah,Reported 0 in at least 1 quarter,109831,UT
2013,-88.283239,42.03956,Elgin,Illinois,Reported 0 in at least 1 quarter,110454,IL
2013,-118.35698,33.96178,Inglewood,California,Reported 0 in at least 1 quarter,111672,CA
2013,-80.223238,25.927493,Miami Gardens,Florida,Reported 0 in at least 1 quarter,111870,FL
2013,-118.12794,33.940414,Downey,California,Reported 0 in at least 1 quarter,113222,CA
2013,-92.334148,38.952213,Columbia,Missouri,Reported 0 in at least 1 quarter,114587,MO
2013,-75.470257,40.602602,Allentown,Pennsylvania,Reported 0 in at least 1 quarter,119277,PA
2013,-99.741421,32.449173,Abilene,Texas,Reported 0 in at least 1 quarter,119401,TX
2013,-87.564051,37.977083,Evansville,Indiana,Reported 0 in at least 1 quarter,120284,IN
2013,-102.074441,32.000184,Midland,Texas,Reported 0 in at least 1 quarter,122259,TX
2013,-112.366757,33.623721,Surprise,Arizona,Reported 0 in at least 1 quarter,122497,AZ
2013,-92.017051,30.220322,Lafayette,Louisiana,Reported 0 in at least 1 quarter,123409,LA
2013,-80.253149,26.272492,Coral Springs,Florida,Reported 0 in at least 1 quarter,126608,FL
2013,-74.21144,40.663811,Elizabeth,New Jersey,Reported 0 in at least 1 quarter,127067,NJ
2013,-96.890227,32.975554,Carrollton,Texas,Reported 0 in at least 1 quarter,127459,TX
2013,-97.149498,31.571824,Waco,Texas,Reported 0 in at least 1 quarter,127570,TX
2013,-95.671177,39.049281,Topeka,Kansas,Reported 0 in at least 1 quarter,128009,KS
2013,-91.673759,41.976342,Cedar Rapids,Iowa,Reported 0 in at least 1 quarter,128642,IA
2013,-83.01356,42.593402,Sterling Heights,Michigan,Reported 0 in at least 1 quarter,130634,MI
2013,-94.81887,38.883531,Olathe,Kansas,Reported 0 in at least 1 quarter,131342,KS
2013,-97.72737,31.116891,Killeen,Texas,Reported 0 in at least 1 quarter,136539,TX
2013,-76.147379,43.050282,Syracuse,New York,Reported 0 in at least 1 quarter,143834,NY
2013,-88.153019,41.770833,Naperville,Illinois,Reported 0 in at least 1 quarter,144221,IL
2013,-96.602081,32.783391,Mesquite,Texas,Reported 0 in at least 1 quarter,144313,TX
2013,-74.171637,40.916614,Paterson,New Jersey,Reported 0 in at least 1 quarter,145082,NJ
2013,-80.160077,26.010411,Hollywood,Florida,Reported 0 in at least 1 quarter,146643,FL
2013,-94.626819,39.113522,Kansas City,Kansas,Reported 0 in at least 1 quarter,147618,KS
2013,-88.08459,41.524934,Joliet,Illinois,Reported 0 in at least 1 quarter,148462,IL
2013,-77.04341,38.804601,Alexandria,Virginia,Reported 0 in at least 1 quarter,148519,VA
2013,-78.781158,35.78975,Cary,North Carolina,Reported 0 in at least 1 quarter,148905,NC
2013,-105.076261,40.581472,Fort Collins,Colorado,Reported 0 in at least 1 quarter,150066,CO
2013,-117.750029,34.054834,Pomona,California,Reported 0 in at least 1 quarter,151366,CA
2013,-112.240898,33.577312,Peoria,Arizona,Reported 0 in at least 1 quarter,161641,AZ
2013,-81.95694,26.629823,Cape Coral,Florida,Reported 0 in at least 1 quarter,163461,FL
2013,-117.57384,34.102613,Rancho Cucamonga,California,Reported 0 in at least 1 quarter,172262,CA
2013,-80.143557,26.12367,Fort Lauderdale,Florida,Reported 0 in at least 1 quarter,172398,FL
2013,-90.180487,32.298694,Jackson,Mississippi,Reported 0 in at least 1 quarter,176039,MS
2013,-97.499241,25.90209,Brownsville,Texas,Reported 0 in at least 1 quarter,181590,TX
2013,-97.007199,32.747701,Grand Prairie,Texas,Reported 0 in at least 1 quarter,183822,TX
2013,-86.59,34.73,Huntsville,Alabama,Reported 0 in at least 1 quarter,184738,AL
2013,-101.833891,35.207251,Amarillo,Texas,Reported 0 in at least 1 quarter,196577,TX
2013,-92.274851,34.748704,Little Rock,Arkansas,Reported 0 in at least 1 quarter,197399,AR
2014,-122.254947,38.100951,Vallejo,California,Reported 0 in at least 1 quarter,119504,CA
2013,-84.987569,32.462884,Columbus,Georgia,Reported 0 in at least 1 quarter,201165,GA
2013,-93.747268,32.51461,Shreveport,Louisiana,Reported 0 in at least 1 quarter,202189,LA
2013,-93.615647,41.589762,Des Moines,Iowa,Reported 0 in at least 1 quarter,207391,IA
2013,-121.982169,37.550914,Fremont,California,Reported 0 in at least 1 quarter,224475,CA
2013,-96.9555,32.813511,Irving,Texas,Reported 0 in at least 1 quarter,228367,TX
2013,-80.281499,25.826984,Hialeah,Florida,Reported 0 in at least 1 quarter,234182,FL
2013,-81.1,32.08,Savannah-Chatham Metropolitan,Georgia,Reported 0 in at least 1 quarter,235200,GA
2013,-80.241087,36.099623,Winston-Salem,North Carolina,Reported 0 in at least 1 quarter,235811,NC
2013,-101.845009,33.584514,Lubbock,Texas,Reported 0 in at least 1 quarter,237875,TX
2013,-99.502231,27.530922,Laredo,Texas,Reported 0 in at least 1 quarter,247353,TX
2013,-111.84083,33.303383,Chandler,Arizona,Reported 0 in at least 1 quarter,248718,AZ
2013,-88.052967,30.68648,Mobile,Alabama,Reported 0 in at least 1 quarter,250557,AL
2013,-83.53626,41.653812,Toledo,Ohio,Reported 0 in at least 1 quarter,283035,OH
2013,-117.915411,33.832823,Anaheim,California,Reported 0 in at least 1 quarter,345320,CA
2013,-82.459269,27.946532,Tampa,Florida,Reported 0 in at least 1 quarter,351314,FL
2013,-97.107717,32.735604,Arlington,Texas,Reported 0 in at least 1 quarter,378765,TX
2013,-95.993329,36.14974,Tulsa,Oklahoma,Reported 0 in at least 1 quarter,394498,OK
2013,-80.197728,25.774813,Miami,Florida,Reported 0 in at least 1 quarter,418394,FL
2014,-87.82326,42.588081,Kenosha,Wisconsin,Reported 0 in at least 1 quarter,100025,WI
2014,-80.0855,42.129822,Erie,Pennsylvania,Reported 0 in at least 1 quarter,100403,PA
2014,-119.694767,36.823951,Clovis,California,Reported 0 in at least 1 quarter,100705,CA
2014,-86.25405,41.679073,South Bend,Indiana,Reported 0 in at least 1 quarter,100853,IN
2014,-95.294298,32.347633,Tyler,Texas,Reported 0 in at least 1 quarter,100969,TX
2014,-84.37908,33.924832,Sandy Springs,Georgia,Reported 0 in at least 1 quarter,101184,GA
2014,-81.947858,28.044192,Lakeland,Florida,Reported 0 in at least 1 quarter,101428,FL
2014,-74.393568,40.526793,Edison Township,New Jersey,Reported 0 in at least 1 quarter,101965,NJ
2014,-96.995929,33.047224,Lewisville,Texas,Reported 0 in at least 1 quarter,102439,TX
2014,-117.372817,34.100323,Rialto,California,Reported 0 in at least 1 quarter,102540,CA
2014,-90.576021,41.538262,Davenport,Iowa,Reported 0 in at least 1 quarter,102715,IA
2014,-116.959469,32.79495,El Cajon,California,Reported 0 in at least 1 quarter,102838,CA
2014,-120.43453,34.953132,Santa Maria,California,Reported 0 in at least 1 quarter,102885,CA
2014,-105.27924,40.015742,Boulder,Colorado,Reported 0 in at least 1 quarter,104284,CO
2014,-95.789501,36.05084,Broken Arrow,Oklahoma,Reported 0 in at least 1 quarter,104592,OK
2014,-88.010008,44.513003,Green Bay,Wisconsin,Reported 0 in at least 1 quarter,104979,WI
2014,-80.125218,26.231453,Pompano Beach,Florida,Reported 0 in at least 1 quarter,105523,FL
2014,-80.008588,32.877321,North Charleston,South Carolina,Reported 0 in at least 1 quarter,105594,SC
2014,-117.16693,33.502481,Temecula,California,Reported 0 in at least 1 quarter,108308,CA
2014,-122.34271,37.937814,Richmond,California,Reported 0 in at least 1 quarter,108464,CA
2014,-71.312841,42.645884,Lowell,Massachusetts,Reported 0 in at least 1 quarter,109729,MA
2014,-82.799747,27.965582,Clearwater,Florida,Reported 0 in at least 1 quarter,110075,FL
2014,-71.463089,42.991172,Manchester,New Hampshire,Reported 0 in at least 1 quarter,110571,NH
2014,-88.283239,42.03956,Elgin,Illinois,Reported 0 in at least 1 quarter,110595,IL
2014,-92.459847,44.019321,Rochester,Minnesota,Reported 0 in at least 1 quarter,111712,MN
2014,-105.048871,39.86347,Westminster,Colorado,Reported 0 in at least 1 quarter,112100,CO
2014,-97.677217,30.509042,Round Rock,Texas,Reported 0 in at least 1 quarter,112199,TX
2014,-117.33822,33.165881,Carlsbad,California,Reported 0 in at least 1 quarter,112297,CA
2014,-80.223238,25.927493,Miami Gardens,Florida,Reported 0 in at least 1 quarter,112373,FL
2014,-117.902367,33.663893,Costa Mesa,California,Reported 0 in at least 1 quarter,112709,CA
2014,-118.12794,33.940414,Downey,California,Reported 0 in at least 1 quarter,113595,CA
2014,-111.6685,40.233703,Provo,Utah,Reported 0 in at least 1 quarter,117158,UT
2014,-78.782759,43.018882,Amherst Town,New York,Reported 0 in at least 1 quarter,118860,NY
2014,-86.394349,35.844393,Murfreesboro,Tennessee,Reported 0 in at least 1 quarter,119005,TN
2014,-87.564051,37.977083,Evansville,Indiana,Reported 0 in at least 1 quarter,120372,IN
2014,-99.741421,32.449173,Abilene,Texas,Reported 0 in at least 1 quarter,120686,TX
2014,-121.95509,37.35579,Santa Clara,California,Reported 0 in at least 1 quarter,121114,CA
2014,-112.366757,33.623721,Surprise,Arizona,Reported 0 in at least 1 quarter,125049,AZ
2014,-92.017051,30.220322,Lafayette,Louisiana,Reported 0 in at least 1 quarter,125122,LA
2014,-97.130978,33.216562,Denton,Texas,Reported 0 in at least 1 quarter,125248,TX
2014,-122.025831,37.981654,Concord,California,Reported 0 in at least 1 quarter,126744,CA
2014,-102.074441,32.000184,Midland,Texas,Reported 0 in at least 1 quarter,127344,TX
2014,-95.671177,39.049281,Topeka,Kansas,Reported 0 in at least 1 quarter,127673,KS
2014,-80.253149,26.272492,Coral Springs,Florida,Reported 0 in at least 1 quarter,127939,FL
2014,-74.21144,40.663811,Elizabeth,New Jersey,Reported 0 in at least 1 quarter,128345,NJ
2014,-96.890227,32.975554,Carrollton,Texas,Reported 0 in at least 1 quarter,128577,TX
2014,-118.848088,34.175701,Thousand Oaks,California,Reported 0 in at least 1 quarter,129175,CA
2014,-104.985408,39.869481,Thornton,Colorado,Reported 0 in at least 1 quarter,129442,CO
2014,-97.149498,31.571824,Waco,Texas,Reported 0 in at least 1 quarter,129944,TX
2014,-83.01356,42.593402,Sterling Heights,Michigan,Reported 0 in at least 1 quarter,131604,MI
2014,-94.81887,38.883531,Olathe,Kansas,Reported 0 in at least 1 quarter,133341,KS
2014,-122.187847,47.610016,Bellevue,Washington,Reported 0 in at least 1 quarter,135449,WA
2014,-98.229361,26.207424,McAllen,Texas,Reported 0 in at least 1 quarter,138122,TX
2014,-96.834638,33.150494,Frisco,Texas,Reported 0 in at least 1 quarter,141940,TX
2014,-96.602081,32.783391,Mesquite,Texas,Reported 0 in at least 1 quarter,144396,TX
2014,-76.147379,43.050282,Syracuse,New York,Reported 0 in at least 1 quarter,144534,NY
2014,-74.171637,40.916614,Paterson,New Jersey,Reported 0 in at least 1 quarter,146083,NJ
2014,-80.160077,26.010411,Hollywood,Florida,Reported 0 in at least 1 quarter,147918,FL
2014,-95.1957,29.690842,Pasadena,Texas,Reported 0 in at least 1 quarter,153540,TX
2014,-78.781158,35.78975,Cary,North Carolina,Reported 0 in at least 1 quarter,154978,NC
2014,-123.088537,44.049921,Eugene,Oregon,Reported 0 in at least 1 quarter,159882,OR
2014,-117.574938,33.87852,Corona,California,Reported 0 in at least 1 quarter,161128,CA
2014,-121.36514,38.409023,Elk Grove,California,Reported 0 in at least 1 quarter,162957,CA
2014,-80.280108,26.008112,Pembroke Pines,Florida,Reported 0 in at least 1 quarter,164372,FL
2014,-112.240898,33.577312,Peoria,Arizona,Reported 0 in at least 1 quarter,164722,AZ
2014,-117.648097,34.06457,Ontario,California,Reported 0 in at least 1 quarter,168278,CA
2014,-90.180487,32.298694,Jackson,Mississippi,Reported 0 in at least 1 quarter,172376,MS
2014,-122.71244,38.437902,Santa Rosa,California,Reported 0 in at least 1 quarter,172991,CA
2014,-80.143557,26.12367,Fort Lauderdale,Florida,Reported 0 in at least 1 quarter,174056,FL
2014,-97.499241,25.90209,Brownsville,Texas,Reported 0 in at least 1 quarter,183433,TX
2014,-97.007199,32.747701,Grand Prairie,Texas,Reported 0 in at least 1 quarter,185273,TX
2014,-84.280651,30.439773,Tallahassee,Florida,Reported 0 in at least 1 quarter,187573,FL
2014,-101.833891,35.207251,Amarillo,Texas,Reported 0 in at least 1 quarter,197724,TX
2014,-92.274851,34.748704,Little Rock,Arkansas,Reported 0 in at least 1 quarter,198217,AR
2014,-93.747268,32.51461,Shreveport,Louisiana,Reported 0 in at least 1 quarter,200184,LA
2014,-96.9555,32.813511,Irving,Texas,Reported 0 in at least 1 quarter,231708,TX
2014,-80.281499,25.826984,Hialeah,Florida,Reported 0 in at least 1 quarter,235446,FL
2014,-81.1,32.08,Savannah-Chatham Metropolitan,Georgia,Reported 0 in at least 1 quarter,236682,GA
2014,-80.241087,36.099623,Winston-Salem,North Carolina,Reported 0 in at least 1 quarter,238082,NC
2014,-78.896441,35.995424,Durham,North Carolina,Reported 0 in at least 1 quarter,249738,NC
2014,-88.05,30.68648,Mobile,Alabama,Reported 0 in at least 1 quarter,250655,AL
2014,-82.638757,27.771192,St. Petersburg,Florida,Reported 0 in at least 1 quarter,250772,FL
2014,-99.502231,27.530922,Laredo,Texas,Reported 0 in at least 1 quarter,250994,TX
2014,-96.699247,33.020794,Plano,Texas,Reported 0 in at least 1 quarter,277822,TX
2014,-117.915411,33.832823,Anaheim,California,Reported 0 in at least 1 quarter,346956,CA
2014,-82.459269,27.946532,Tampa,Florida,Reported 0 in at least 1 quarter,357124,FL
2014,-97.107717,32.735604,Arlington,Texas,Reported 0 in at least 1 quarter,382976,TX
2014,-95.993329,36.14974,Tulsa,Oklahoma,Reported 0 in at least 1 quarter,399556,OK
2014,-80.197728,25.774813,Miami,Florida,Reported 0 in at least 1 quarter,421996,FL
2014,-81.656217,30.331474,Jacksonville,Florida,Reported 0 in at least 1 quarter,856021,FL
2015,-87.82326,42.588081,Kenosha,Wisconsin,Reported 0 in at least 1 quarter,100038,WI
2015,-90.576021,41.538262,Davenport,Iowa,Reported 0 in at least 1 quarter,103082,IA
2015,-84.37908,33.924832,Sandy Springs,Georgia,Reported 0 in at least 1 quarter,103898,GA
2015,-120.43453,34.953132,Santa Maria,California,Reported 0 in at least 1 quarter,104355,CA
2015,-98.500987,33.908302,Wichita Falls,Texas,Reported 0 in at least 1 quarter,105186,TX
2015,-96.325898,30.620541,College Station,Texas,Reported 0 in at least 1 quarter,105855,TX
2015,-95.789501,36.05084,Broken Arrow,Oklahoma,Reported 0 in at least 1 quarter,106145,OK
2015,-73.04617,41.554072,Waterbury,Connecticut,Reported 0 in at least 1 quarter,109044,CT
2015,-117.211787,33.558431,Murrieta,California,Reported 0 in at least 1 quarter,109495,CA
2015,-96.732968,32.960741,Richardson,Texas,Reported 0 in at least 1 quarter,111008,TX
2015,-118.35698,33.96178,Inglewood,California,Reported 0 in at least 1 quarter,112450,CA
2015,-117.902367,33.663893,Costa Mesa,California,Reported 0 in at least 1 quarter,113477,CA
2015,-105.048871,39.86347,Westminster,Colorado,Reported 0 in at least 1 quarter,113547,CO
2015,-117.33822,33.165881,Carlsbad,California,Reported 0 in at least 1 quarter,113972,CA
2015,-118.12794,33.940414,Downey,California,Reported 0 in at least 1 quarter,114754,CA
2015,-111.6685,40.233703,Provo,Utah,Reported 0 in at least 1 quarter,115294,UT
2015,-97.677217,30.509042,Round Rock,Texas,Reported 0 in at least 1 quarter,115955,TX
2015,-89.58799,40.692362,Peoria,Illinois,Reported 0 in at least 1 quarter,116066,IL
2015,-75.470257,40.602602,Allentown,Pennsylvania,Reported 0 in at least 1 quarter,119335,PA
2015,-87.564051,37.977083,Evansville,Indiana,Reported 0 in at least 1 quarter,120414,IN
2015,-122.254947,38.100951,Vallejo,California,Reported 0 in at least 1 quarter,121257,CA
2015,-99.741421,32.449173,Abilene,Texas,Reported 0 in at least 1 quarter,121764,TX
2015,-121.95509,37.35579,Santa Clara,California,Reported 0 in at least 1 quarter,123562,CA
2015,-86.394349,35.844393,Murfreesboro,Tennessee,Reported 0 in at least 1 quarter,123994,TN
2015,-92.017051,30.220322,Lafayette,Louisiana,Reported 0 in at least 1 quarter,127273,LA
2015,-112.366757,33.623721,Surprise,Arizona,Reported 0 in at least 1 quarter,128525,AZ
2015,-74.21144,40.663811,Elizabeth,New Jersey,Reported 0 in at least 1 quarter,129364,NJ
2015,-97.149498,31.571824,Waco,Texas,Reported 0 in at least 1 quarter,131413,TX
2015,-83.01356,42.593402,Sterling Heights,Michigan,Reported 0 in at least 1 quarter,132255,MI
2015,-102.074441,32.000184,Midland,Texas,Reported 0 in at least 1 quarter,132625,TX
2015,-104.985408,39.869481,Thornton,Colorado,Reported 0 in at least 1 quarter,133188,CO
2015,-94.81887,38.883531,Olathe,Kansas,Reported 0 in at least 1 quarter,134830,KS
2015,-97.72737,31.116891,Killeen,Texas,Reported 0 in at least 1 quarter,140497,TX
2015,-98.229361,26.207424,McAllen,Texas,Reported 0 in at least 1 quarter,140593,TX
2015,-76.147379,43.050282,Syracuse,New York,Reported 0 in at least 1 quarter,144027,NY
2015,-96.602081,32.783391,Mesquite,Texas,Reported 0 in at least 1 quarter,145569,TX
2015,-74.171637,40.916614,Paterson,New Jersey,Reported 0 in at least 1 quarter,146588,NJ
2015,-88.153019,41.770833,Naperville,Illinois,Reported 0 in at least 1 quarter,147101,IL
2015,-88.08459,41.524934,Joliet,Illinois,Reported 0 in at least 1 quarter,147991,IL
2015,-94.626819,39.113522,Kansas City,Kansas,Reported 0 in at least 1 quarter,150370,KS
2015,-105.082067,39.710924,Lakewood,Colorado,Reported 0 in at least 1 quarter,151311,CO
2015,-122.037999,37.371724,Sunnyvale,California,Reported 0 in at least 1 quarter,152443,CA
2015,-117.750029,34.054834,Pomona,California,Reported 0 in at least 1 quarter,154410,CA
2015,-95.1957,29.690842,Pasadena,Texas,Reported 0 in at least 1 quarter,154986,TX
2015,-78.781158,35.78975,Cary,North Carolina,Reported 0 in at least 1 quarter,160291,NC
2015,-117.574938,33.87852,Corona,California,Reported 0 in at least 1 quarter,163633,CA
2015,-112.240898,33.577312,Peoria,Arizona,Reported 0 in at least 1 quarter,170222,AZ
2015,-96.731278,43.545774,Sioux Falls,South Dakota,Reported 0 in at least 1 quarter,172313,SD
2015,-111.937241,33.425512,Tempe,Arizona,Reported 0 in at least 1 quarter,175556,AZ
2015,-97.499241,25.90209,Brownsville,Texas,Reported 0 in at least 1 quarter,184941,TX
2015,-92.274851,34.748704,Little Rock,Arkansas,Reported 0 in at least 1 quarter,198647,AR
2015,-101.833891,35.207251,Amarillo,Texas,Reported 0 in at least 1 quarter,198770,TX
2015,-86.300077,32.380153,Montgomery,Alabama,Reported 0 in at least 1 quarter,199139,AL
2015,-117.43576,34.102052,Fontana,California,Reported 0 in at least 1 quarter,206982,CA
2015,-91.18699,30.443342,Baton Rouge,Louisiana,Reported 0 in at least 1 quarter,228727,LA
2015,-96.9555,32.813511,Irving,Texas,Reported 0 in at least 1 quarter,236465,TX
2015,-96.636548,32.914274,Garland,Texas,Reported 0 in at least 1 quarter,237593,TX
2015,-81.1,32.08,Savannah-Chatham Metropolitan,Georgia,Reported 0 in at least 1 quarter,240178,GA
2015,-80.241087,36.099623,Winston-Salem,North Carolina,Reported 0 in at least 1 quarter,241631,NC
2015,-101.845009,33.584514,Lubbock,Texas,Reported 0 in at least 1 quarter,247271,TX
2015,-88.052967,30.68648,Mobile,Alabama,Reported 0 in at least 1 quarter,250346,AL
2015,-99.502231,27.530922,Laredo,Texas,Reported 0 in at least 1 quarter,256280,TX
2015,-74.174211,40.731973,Newark,New Jersey,Reported 0 in at least 1 quarter,280888,NJ
2015,-117.915411,33.832823,Anaheim,California,Reported 0 in at least 1 quarter,349471,CA
2015,-97.107717,32.735604,Arlington,Texas,Reported 0 in at least 1 quarter,387565,TX
2015,-95.993329,36.14974,Tulsa,Oklahoma,Reported 0 in at least 1 quarter,401520,OK
